filename,filepath,width,height,depth,label,xmin,ymin,xmax,ymax
img_1452,train/images/img_1452.jpg,640,640,3,Jett,399,31,437,191
img_0994,train/images/img_0994.jpg,640,640,3,Sage,177,389,201,455
img_0994,train/images/img_0994.jpg,640,640,3,Brimstone,366,348,396,409
img_1334,train/images/img_1334.jpg,640,640,3,Sage,351,242,398,340
img_2629,train/images/img_2629.jpg,640,640,3,Phoenix,214,211,275,444
img_1320,train/images/img_1320.jpg,640,640,3,Phoenix,385,222,410,304
img_0758,train/images/img_0758.jpg,640,640,3,Phoenix,203,166,284,527
img_1446,train/images/img_1446.jpg,640,640,3,Jett,237,166,325,607
img_0980,train/images/img_0980.jpg,640,640,3,Jett,97,231,178,399
img_0980,train/images/img_0980.jpg,640,640,3,Sage,455,255,473,325
img_0760,train/images/img_0760.jpg,640,640,3,Phoenix,190,374,255,552
img_2177,train/images/img_2177.jpg,640,640,3,Brimstone,283,214,339,491
img_2611,train/images/img_2611.jpg,640,640,3,Phoenix,292,220,335,436
img_0006,train/images/img_0006.jpg,640,640,3,Jett,288,299,308,365
img_1318,train/images/img_1318.jpg,640,640,3,Brimstone,330,155,370,366
img_0012,train/images/img_0012.jpg,640,640,3,Jett,295,88,334,157
img_2605,train/images/img_2605.jpg,640,640,3,Phoenix,283,243,327,375
img_0774,train/images/img_0774.jpg,640,640,3,Brimstone,230,415,346,639
img_1442,train/images/img_1442.jpg,640,640,3,Jett,301,133,496,639
img_0984,train/images/img_0984.jpg,640,640,3,Phoenix,494,319,607,561
img_0984,train/images/img_0984.jpg,640,640,3,Jett,261,277,284,320
img_1324,train/images/img_1324.jpg,640,640,3,Phoenix,255,299,303,444
img_2639,train/images/img_2639.jpg,640,640,3,Phoenix,358,176,440,396
img_1330,train/images/img_1330.jpg,640,640,3,Brimstone,82,104,239,424
img_1456,train/images/img_1456.jpg,640,640,3,Jett,230,124,326,560
img_0990,train/images/img_0990.jpg,640,640,3,Jett,271,131,288,215
img_0748,train/images/img_0748.jpg,640,640,3,Phoenix,154,283,260,553
img_0947,train/images/img_0947.jpg,640,640,3,Jett,227,96,257,202
img_2188,train/images/img_2188.jpg,640,640,3,Brimstone,282,164,358,443
img_1495,train/images/img_1495.jpg,640,640,3,Sage,357,254,391,452
img_1495,train/images/img_1495.jpg,640,640,3,Jett,70,187,233,639
img_0953,train/images/img_0953.jpg,640,640,3,Jett,280,299,309,385
img_0953,train/images/img_0953.jpg,640,640,3,Phoenix,353,304,374,400
img_0204,train/images/img_0204.jpg,640,640,3,Phoenix,467,13,496,144
img_0204,train/images/img_0204.jpg,640,640,3,Jett,308,179,324,244
img_2413,train/images/img_2413.jpg,640,640,3,Sage,246,6,554,636
img_2375,train/images/img_2375.jpg,640,640,3,Phoenix,282,140,405,529
img_0562,train/images/img_0562.jpg,640,640,3,Brimstone,329,268,389,529
img_0562,train/images/img_0562.jpg,640,640,3,Sage,59,248,85,335
img_0576,train/images/img_0576.jpg,640,640,3,Jett,148,58,214,492
img_1668,train/images/img_1668.jpg,640,640,3,Jett,304,407,353,622
img_1668,train/images/img_1668.jpg,640,640,3,Sage,239,158,260,211
img_2361,train/images/img_2361.jpg,640,640,3,Jett,245,163,456,639
img_2407,train/images/img_2407.jpg,640,640,3,Sage,296,286,308,340
img_0210,train/images/img_0210.jpg,640,640,3,Brimstone,279,285,304,381
img_0238,train/images/img_0238.jpg,640,640,3,Phoenix,288,274,341,450
img_1898,train/images/img_1898.jpg,640,640,3,Sage,287,208,353,573
img_1640,train/images/img_1640.jpg,640,640,3,Brimstone,321,243,356,343
img_2349,train/images/img_2349.jpg,640,640,3,Jett,386,288,408,375
img_2349,train/images/img_2349.jpg,640,640,3,Brimstone,289,280,307,356
img_1654,train/images/img_1654.jpg,640,640,3,Phoenix,378,199,423,444
img_1132,train/images/img_1132.jpg,640,640,3,Sage,245,132,452,577
img_1867,train/images/img_1867.jpg,640,640,3,Brimstone,358,208,370,264
img_1867,train/images/img_1867.jpg,640,640,3,Jett,308,85,418,404
img_1873,train/images/img_1873.jpg,640,640,3,Jett,583,168,639,329
img_1873,train/images/img_1873.jpg,640,640,3,Sage,145,121,298,639
img_1683,train/images/img_1683.jpg,640,640,3,Brimstone,156,242,250,544
img_1683,train/images/img_1683.jpg,640,640,3,Jett,341,307,359,389
img_0589,train/images/img_0589.jpg,640,640,3,Sage,369,292,406,340
img_2567,train/images/img_2567.jpg,640,640,3,Phoenix,338,224,406,418
img_2201,train/images/img_2201.jpg,640,640,3,Sage,363,50,426,416
img_2201,train/images/img_2201.jpg,640,640,3,Jett,365,352,565,639
img_1708,train/images/img_1708.jpg,640,640,3,Phoenix,395,169,473,424
img_0416,train/images/img_0416.jpg,640,640,3,Phoenix,165,304,205,409
img_0416,train/images/img_0416.jpg,640,640,3,Jett,238,302,269,419
img_2215,train/images/img_2215.jpg,640,640,3,Phoenix,360,148,389,233
img_0364,train/images/img_0364.jpg,640,640,3,Jett,365,202,410,354
img_1052,train/images/img_1052.jpg,640,640,3,Jett,433,216,580,555
img_1734,train/images/img_1734.jpg,640,640,3,Sage,233,172,335,508
img_2229,train/images/img_2229.jpg,640,640,3,Sage,123,215,230,587
img_2229,train/images/img_2229.jpg,640,640,3,Phoenix,431,210,524,332
img_1720,train/images/img_1720.jpg,640,640,3,Brimstone,292,201,381,562
img_1720,train/images/img_1720.jpg,640,640,3,Jett,256,195,277,275
img_0358,train/images/img_0358.jpg,640,640,3,Jett,245,298,323,605
img_1046,train/images/img_1046.jpg,640,640,3,Brimstone,456,297,479,395
img_1913,train/images/img_1913.jpg,640,640,3,Jett,232,146,286,375
img_1091,train/images/img_1091.jpg,640,640,3,Phoenix,215,227,360,560
img_2598,train/images/img_2598.jpg,640,640,3,Phoenix,351,244,389,398
img_1085,train/images/img_1085.jpg,640,640,3,Sage,355,343,400,538
img_1085,train/images/img_1085.jpg,640,640,3,Jett,274,202,302,303
img_0614,train/images/img_0614.jpg,640,640,3,Sage,301,274,348,504
img_2003,train/images/img_2003.jpg,640,640,3,Jett,275,270,323,491
img_2765,train/images/img_2765.jpg,640,640,3,Phoenix,298,272,323,388
img_0172,train/images/img_0172.jpg,640,640,3,Sage,404,324,444,486
img_1278,train/images/img_1278.jpg,640,640,3,Brimstone,276,264,304,357
img_0166,train/images/img_0166.jpg,640,640,3,Phoenix,486,306,573,466
img_0166,train/images/img_0166.jpg,640,640,3,Jett,227,322,241,370
img_2017,train/images/img_2017.jpg,640,640,3,Sage,243,321,283,463
img_0600,train/images/img_0600.jpg,640,640,3,Brimstone,20,583,58,638
img_0628,train/images/img_0628.jpg,640,640,3,Phoenix,191,299,239,481
img_0628,train/images/img_0628.jpg,640,640,3,Jett,321,298,351,411
img_1536,train/images/img_1536.jpg,640,640,3,Sage,259,209,286,320
img_1536,train/images/img_1536.jpg,640,640,3,Jett,379,153,414,249
img_1250,train/images/img_1250.jpg,640,640,3,Sage,185,242,246,378
img_2759,train/images/img_2759.jpg,640,640,3,Phoenix,297,210,311,270
img_1244,train/images/img_1244.jpg,640,640,3,Jett,285,290,299,351
img_1522,train/images/img_1522.jpg,640,640,3,Sage,205,249,263,454
img_0833,train/images/img_0833.jpg,640,640,3,Phoenix,203,354,266,521
img_1293,train/images/img_1293.jpg,640,640,3,Phoenix,321,269,386,538
img_0199,train/images/img_0199.jpg,640,640,3,Sage,102,471,173,605
img_0199,train/images/img_0199.jpg,640,640,3,Brimstone,25,407,92,555
img_1287,train/images/img_1287.jpg,640,640,3,Phoenix,94,170,321,638
img_0198,train/images/img_0198.jpg,640,640,3,Sage,453,388,489,511
img_0826,train/images/img_0826.jpg,640,640,3,Phoenix,226,269,330,639
img_0826,train/images/img_0826.jpg,640,640,3,Jett,514,132,542,232
img_0832,train/images/img_0832.jpg,640,640,3,Phoenix,240,313,272,401
img_1292,train/images/img_1292.jpg,640,640,3,Phoenix,282,224,345,425
img_1245,train/images/img_1245.jpg,640,640,3,Phoenix,284,224,345,424
img_1523,train/images/img_1523.jpg,640,640,3,Jett,273,281,342,518
img_1523,train/images/img_1523.jpg,640,640,3,Sage,455,111,639,527
img_1537,train/images/img_1537.jpg,640,640,3,Sage,298,299,321,384
img_0629,train/images/img_0629.jpg,640,640,3,Brimstone,0,258,147,639
img_2758,train/images/img_2758.jpg,640,640,3,Phoenix,260,104,377,574
img_1251,train/images/img_1251.jpg,640,640,3,Brimstone,290,266,319,372
img_2770,train/images/img_2770.jpg,640,640,3,Phoenix,229,180,253,292
img_0167,train/images/img_0167.jpg,640,640,3,Jett,304,289,326,340
img_1279,train/images/img_1279.jpg,640,640,3,Brimstone,376,227,394,304
img_0601,train/images/img_0601.jpg,640,640,3,Sage,424,376,451,431
img_2016,train/images/img_2016.jpg,640,640,3,Brimstone,362,60,438,333
img_2002,train/images/img_2002.jpg,640,640,3,Brimstone,130,258,162,360
img_2002,train/images/img_2002.jpg,640,640,3,Jett,518,159,638,512
img_0615,train/images/img_0615.jpg,640,640,3,Phoenix,365,270,413,438
img_0615,train/images/img_0615.jpg,640,640,3,Jett,297,273,328,402
img_0173,train/images/img_0173.jpg,640,640,3,Jett,301,237,324,300
img_0173,train/images/img_0173.jpg,640,640,3,Sage,371,260,411,421
img_1084,train/images/img_1084.jpg,640,640,3,Brimstone,291,254,351,468
img_2599,train/images/img_2599.jpg,640,640,3,Phoenix,285,160,329,308
img_1090,train/images/img_1090.jpg,640,640,3,Sage,289,256,314,376
img_1912,train/images/img_1912.jpg,640,640,3,Brimstone,276,199,398,640
img_1721,train/images/img_1721.jpg,640,640,3,Brimstone,352,216,433,528
img_2228,train/images/img_2228.jpg,640,640,3,Brimstone,281,307,324,474
img_1047,train/images/img_1047.jpg,640,640,3,Phoenix,251,288,350,576
img_1047,train/images/img_1047.jpg,640,640,3,Jett,0,128,8,197
img_0359,train/images/img_0359.jpg,640,640,3,Phoenix,266,286,322,459
img_1735,train/images/img_1735.jpg,640,640,3,Brimstone,296,197,337,382
img_2214,train/images/img_2214.jpg,640,640,3,Brimstone,214,230,279,590
img_0403,train/images/img_0403.jpg,640,640,3,Phoenix,255,257,276,336
img_0403,train/images/img_0403.jpg,640,640,3,Jett,199,251,224,336
img_2572,train/images/img_2572.jpg,640,640,3,Phoenix,205,156,283,428
img_0371,train/images/img_0371.jpg,640,640,3,Phoenix,281,336,397,578
img_0417,train/images/img_0417.jpg,640,640,3,Phoenix,243,85,275,196
img_1709,train/images/img_1709.jpg,640,640,3,Sage,247,280,278,421
img_2200,train/images/img_2200.jpg,640,640,3,Brimstone,351,155,453,517
img_2200,train/images/img_2200.jpg,640,640,3,Jett,328,209,342,267
img_0588,train/images/img_0588.jpg,640,640,3,Sage,413,238,450,380
img_1696,train/images/img_1696.jpg,640,640,3,Brimstone,246,228,271,344
img_1682,train/images/img_1682.jpg,640,640,3,Sage,340,252,351,310
img_1682,train/images/img_1682.jpg,640,640,3,Phoenix,276,132,323,297
img_1872,train/images/img_1872.jpg,640,640,3,Brimstone,292,106,382,477
img_1872,train/images/img_1872.jpg,640,640,3,Jett,259,49,287,143
img_1866,train/images/img_1866.jpg,640,640,3,Brimstone,313,304,348,445
img_1655,train/images/img_1655.jpg,640,640,3,Jett,307,278,324,350
img_1133,train/images/img_1133.jpg,640,640,3,Sage,310,304,339,375
img_0239,train/images/img_0239.jpg,640,640,3,Jett,327,287,348,363
img_1127,train/images/img_1127.jpg,640,640,3,Jett,42,284,158,477
img_2348,train/images/img_2348.jpg,640,640,3,Brimstone,301,268,407,639
img_1641,train/images/img_1641.jpg,640,640,3,Jett,330,330,359,439
img_1899,train/images/img_1899.jpg,640,640,3,Brimstone,249,218,378,456
img_2360,train/images/img_2360.jpg,640,640,3,Sage,130,79,224,397
img_2360,train/images/img_2360.jpg,640,640,3,Phoenix,342,73,457,423
img_1669,train/images/img_1669.jpg,640,640,3,Sage,374,267,389,340
img_0577,train/images/img_0577.jpg,640,640,3,Jett,228,92,253,208
img_0211,train/images/img_0211.jpg,640,640,3,Jett,361,295,388,328
img_2406,train/images/img_2406.jpg,640,640,3,Brimstone,160,209,199,302
img_2406,train/images/img_2406.jpg,640,640,3,Jett,435,208,463,308
img_2412,train/images/img_2412.jpg,640,640,3,Brimstone,281,184,394,503
img_0205,train/images/img_0205.jpg,640,640,3,Phoenix,153,275,270,565
img_0563,train/images/img_0563.jpg,640,640,3,Jett,294,318,332,483
img_2374,train/images/img_2374.jpg,640,640,3,Brimstone,314,314,324,360
img_0952,train/images/img_0952.jpg,640,640,3,Jett,285,143,315,229
img_0952,train/images/img_0952.jpg,640,640,3,Sage,231,251,354,639
img_1494,train/images/img_1494.jpg,640,640,3,Brimstone,256,245,310,483
img_2189,train/images/img_2189.jpg,640,640,3,Brimstone,280,196,354,494
img_0946,train/images/img_0946.jpg,640,640,3,Jett,319,320,332,368
img_0946,train/images/img_0946.jpg,640,640,3,Phoenix,344,283,376,387
img_1480,train/images/img_1480.jpg,640,640,3,Jett,314,139,414,465
img_1331,train/images/img_1331.jpg,640,640,3,Phoenix,445,241,479,359
img_2638,train/images/img_2638.jpg,640,640,3,Phoenix,334,200,376,395
img_0749,train/images/img_0749.jpg,640,640,3,Phoenix,248,295,277,411
img_0991,train/images/img_0991.jpg,640,640,3,Jett,339,347,372,440
img_0991,train/images/img_0991.jpg,640,640,3,Sage,243,299,286,452
img_1457,train/images/img_1457.jpg,640,640,3,Sage,474,212,543,373
img_1457,train/images/img_1457.jpg,640,640,3,Phoenix,120,144,166,284
img_0985,train/images/img_0985.jpg,640,640,3,Sage,258,316,312,468
img_1443,train/images/img_1443.jpg,640,640,3,Jett,346,189,439,528
img_1325,train/images/img_1325.jpg,640,640,3,Brimstone,329,282,341,331
img_2604,train/images/img_2604.jpg,640,640,3,Phoenix,322,185,411,488
img_0013,train/images/img_0013.jpg,640,640,3,Brimstone,268,285,360,574
img_0013,train/images/img_0013.jpg,640,640,3,Sage,255,302,269,344
img_0775,train/images/img_0775.jpg,640,640,3,Jett,254,299,309,472
img_2162,train/images/img_2162.jpg,640,640,3,Brimstone,287,273,358,608
img_1319,train/images/img_1319.jpg,640,640,3,Phoenix,343,336,372,437
img_0007,train/images/img_0007.jpg,640,640,3,Jett,307,293,347,433
img_0007,train/images/img_0007.jpg,640,640,3,Sage,177,260,247,536
img_2610,train/images/img_2610.jpg,640,640,3,Phoenix,352,195,396,381
img_2160,train/images/img_2160.jpg,640,640,3,Jett,290,284,333,437
img_2160,train/images/img_2160.jpg,640,640,3,Brimstone,391,289,426,416
img_1469,train/images/img_1469.jpg,640,640,3,Sage,330,234,344,298
img_0777,train/images/img_0777.jpg,640,640,3,Sage,116,236,227,639
img_0011,train/images/img_0011.jpg,640,640,3,Jett,186,44,215,163
img_0011,train/images/img_0011.jpg,640,640,3,Phoenix,319,305,379,489
img_2606,train/images/img_2606.jpg,640,640,3,Phoenix,231,81,379,573
img_2612,train/images/img_2612.jpg,640,640,3,Phoenix,215,196,293,476
img_0005,train/images/img_0005.jpg,640,640,3,Phoenix,222,266,351,639
img_0005,train/images/img_0005.jpg,640,640,3,Jett,267,217,282,264
img_0763,train/images/img_0763.jpg,640,640,3,Phoenix,304,304,314,355
img_0763,train/images/img_0763.jpg,640,640,3,Jett,245,217,267,291
img_2174,train/images/img_2174.jpg,640,640,3,Brimstone,264,235,362,596
img_1455,train/images/img_1455.jpg,640,640,3,Brimstone,133,148,239,495
img_1455,train/images/img_1455.jpg,640,640,3,Jett,434,239,471,352
img_0993,train/images/img_0993.jpg,640,640,3,Brimstone,227,299,273,434
img_0993,train/images/img_0993.jpg,640,640,3,Sage,352,0,530,508
img_1333,train/images/img_1333.jpg,640,640,3,Brimstone,247,427,268,521
img_0039,train/images/img_0039.jpg,640,640,3,Jett,250,310,302,485
img_0039,train/images/img_0039.jpg,640,640,3,Sage,439,319,465,427
img_1327,train/images/img_1327.jpg,640,640,3,Jett,302,302,324,362
img_2148,train/images/img_2148.jpg,640,640,3,Jett,287,235,332,383
img_1441,train/images/img_1441.jpg,640,640,3,Jett,322,260,339,329
img_0987,train/images/img_0987.jpg,640,640,3,Sage,210,277,261,450
img_2809,train/images/img_2809.jpg,640,640,3,Phoenix,321,211,383,545
img_0978,train/images/img_0978.jpg,640,640,3,Jett,258,302,304,470
img_0788,train/images/img_0788.jpg,640,640,3,Phoenix,265,312,306,494
img_1496,train/images/img_1496.jpg,640,640,3,Jett,243,94,293,333
img_0950,train/images/img_0950.jpg,640,640,3,Jett,318,307,355,491
img_2821,train/images/img_2821.jpg,640,640,3,Phoenix,294,148,388,490
img_1482,train/images/img_1482.jpg,640,640,3,Jett,337,151,434,569
img_1482,train/images/img_1482.jpg,640,640,3,Brimstone,260,208,292,349
img_2404,train/images/img_2404.jpg,640,640,3,Sage,91,312,209,585
img_2404,train/images/img_2404.jpg,640,640,3,Jett,433,134,513,367
img_0213,train/images/img_0213.jpg,640,640,3,Phoenix,332,234,367,354
img_0213,train/images/img_0213.jpg,640,640,3,Jett,275,258,319,519
img_0575,train/images/img_0575.jpg,640,640,3,Jett,348,283,392,448
img_0575,train/images/img_0575.jpg,640,640,3,Phoenix,313,297,342,454
img_2362,train/images/img_2362.jpg,640,640,3,Sage,442,224,639,638
img_2376,train/images/img_2376.jpg,640,640,3,Jett,301,177,326,324
img_0561,train/images/img_0561.jpg,640,640,3,Jett,290,302,312,355
img_0561,train/images/img_0561.jpg,640,640,3,Sage,301,325,330,498
img_1119,train/images/img_1119.jpg,640,640,3,Sage,292,248,306,302
img_0207,train/images/img_0207.jpg,640,640,3,Sage,289,315,316,422
img_2410,train/images/img_2410.jpg,640,640,3,Brimstone,302,310,326,380
img_2410,train/images/img_2410.jpg,640,640,3,Jett,422,280,472,399
img_1131,train/images/img_1131.jpg,640,640,3,Jett,307,307,326,359
img_1131,train/images/img_1131.jpg,640,640,3,Phoenix,271,327,317,452
img_2438,train/images/img_2438.jpg,640,640,3,Sage,336,202,357,322
img_2438,train/images/img_2438.jpg,640,640,3,Jett,179,264,207,343
img_0549,train/images/img_0549.jpg,640,640,3,Sage,279,318,314,440
img_0549,train/images/img_0549.jpg,640,640,3,Brimstone,176,299,251,590
img_1657,train/images/img_1657.jpg,640,640,3,Sage,188,233,214,313
img_1657,train/images/img_1657.jpg,640,640,3,Jett,579,16,639,171
img_1643,train/images/img_1643.jpg,640,640,3,Brimstone,157,209,296,639
img_1870,train/images/img_1870.jpg,640,640,3,Jett,222,242,270,470
img_1864,train/images/img_1864.jpg,640,640,3,Sage,325,256,350,344
img_1864,train/images/img_1864.jpg,640,640,3,Jett,473,156,485,198
img_1694,train/images/img_1694.jpg,640,640,3,Sage,289,199,339,420
img_2389,train/images/img_2389.jpg,640,640,3,Sage,494,165,506,220
img_2389,train/images/img_2389.jpg,640,640,3,Jett,92,435,256,639
img_1680,train/images/img_1680.jpg,640,640,3,Brimstone,292,92,398,602
img_1858,train/images/img_1858.jpg,640,640,3,Brimstone,244,264,354,638
img_1858,train/images/img_1858.jpg,640,640,3,Jett,345,290,387,521
img_2570,train/images/img_2570.jpg,640,640,3,Phoenix,330,299,354,399
img_0367,train/images/img_0367.jpg,640,640,3,Phoenix,383,115,409,192
img_0367,train/images/img_0367.jpg,640,640,3,Jett,157,165,184,221
img_1079,train/images/img_1079.jpg,640,640,3,Jett,274,317,289,363
img_1079,train/images/img_1079.jpg,640,640,3,Phoenix,449,280,485,393
img_2216,train/images/img_2216.jpg,640,640,3,Phoenix,280,273,308,396
img_2202,train/images/img_2202.jpg,640,640,3,Sage,260,116,350,608
img_0415,train/images/img_0415.jpg,640,640,3,Phoenix,242,279,312,585
img_0415,train/images/img_0415.jpg,640,640,3,Jett,505,120,545,232
img_0373,train/images/img_0373.jpg,640,640,3,Jett,266,202,300,261
img_1045,train/images/img_1045.jpg,640,640,3,Phoenix,494,332,639,621
img_1045,train/images/img_1045.jpg,640,640,3,Jett,280,347,301,407
img_1723,train/images/img_1723.jpg,640,640,3,Sage,519,330,572,508
img_1723,train/images/img_1723.jpg,640,640,3,Phoenix,245,126,306,284
img_0429,train/images/img_0429.jpg,640,640,3,Phoenix,499,222,562,409
img_0429,train/images/img_0429.jpg,640,640,3,Jett,163,227,214,388
img_1051,train/images/img_1051.jpg,640,640,3,Phoenix,436,292,528,489
img_1051,train/images/img_1051.jpg,640,640,3,Jett,301,297,335,441
img_1904,train/images/img_1904.jpg,640,640,3,Jett,197,147,349,639
img_1910,train/images/img_1910.jpg,640,640,3,Brimstone,267,244,328,541
img_1086,train/images/img_1086.jpg,640,640,3,Jett,277,264,347,470
img_0398,train/images/img_0398.jpg,640,640,3,Sage,243,260,388,635
img_1938,train/images/img_1938.jpg,640,640,3,Brimstone,173,239,240,484
img_1092,train/images/img_1092.jpg,640,640,3,Jett,322,274,464,626
img_2014,train/images/img_2014.jpg,640,640,3,Jett,321,264,377,399
img_0603,train/images/img_0603.jpg,640,640,3,Jett,327,320,338,368
img_0603,train/images/img_0603.jpg,640,640,3,Phoenix,269,237,312,422
img_0165,train/images/img_0165.jpg,640,640,3,Jett,275,304,299,392
img_0165,train/images/img_0165.jpg,640,640,3,Sage,576,290,640,513
